reward_sum	100.0	1887.395	56.5695823877	1752.0	1847.375	1888.25	1925.25	2021.5
disc_reward_sum	100.0	78.1	15.6942053258	23.5	67.5	80.5	89.125	114.0
n_dest_reached	100.0	82.63	3.09334574188	71.0	81.0	83.0	84.0	90.0
last_dest_fail	100.0	80.24	16.662496448	30.0	72.0	85.0	93.25	100.0
sum_time_left	100.0	1152.58	93.8182403492	941.0	1104.75	1154.0	1221.0	1432.0
n_penalties	100.0	413.99	24.6390078345	353.0	397.0	413.0	426.25	483.0
last_penalty	100.0	98.81	1.47501070018	93.0	98.0	99.0	100.0	100.0
len_qvals	100.0	733.67	36.4314923708	640.0	708.75	735.0	759.25	818.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1883.42	58.282649843	1749.5	1842.5	1880.75	1919.125	2077.5
disc_reward_sum	100.0	79.88	16.7790333332	43.5	70.0	80.0	91.5	131.0
n_dest_reached	100.0	82.99	2.979712548	72.0	81.75	83.0	85.0	89.0
last_dest_fail	100.0	77.83	18.8127696799	23.0	67.0	84.5	92.0	100.0
sum_time_left	100.0	1158.26	83.4292320933	1004.0	1095.25	1144.5	1222.0	1415.0
n_penalties	100.0	414.37	26.1474664165	351.0	396.0	412.5	434.25	480.0
last_penalty	100.0	98.95	1.49325080941	92.0	99.0	99.0	100.0	100.0
len_qvals	100.0	732.88	37.7603501097	639.0	704.75	733.5	757.25	821.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1872.5	67.6197777535	1734.0	1826.25	1864.75	1915.75	2090.0
disc_reward_sum	100.0	80.255	16.5653732499	41.0	69.0	80.25	89.75	127.0
n_dest_reached	100.0	82.26	2.95289619858	75.0	80.0	82.0	85.0	91.0
last_dest_fail	100.0	83.21	14.7198038799	41.0	77.0	86.5	94.25	100.0
sum_time_left	100.0	1146.09	92.9416124959	934.0	1087.25	1144.0	1199.75	1367.0
n_penalties	100.0	415.78	25.8705323572	340.0	397.75	415.0	432.0	473.0
last_penalty	100.0	99.01	1.35210273951	92.0	98.0	99.0	100.0	100.0
len_qvals	100.0	734.59	38.7913598107	647.0	705.0	732.5	761.25	823.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1880.65	65.3725724775	1701.0	1843.625	1887.25	1919.125	2031.0
disc_reward_sum	100.0	79.98	16.8590292925	43.5	69.25	78.75	93.125	120.5
n_dest_reached	100.0	82.73	3.05457100759	70.0	81.0	83.0	85.0	91.0
last_dest_fail	100.0	77.63	18.6198845595	30.0	64.0	83.5	94.0	100.0
sum_time_left	100.0	1168.85	69.0988714843	1000.0	1123.0	1164.0	1221.25	1339.0
n_penalties	100.0	413.3	23.747195475	362.0	396.75	413.0	431.0	475.0
last_penalty	100.0	98.78	1.48786335856	93.0	98.0	99.0	100.0	100.0
len_qvals	100.0	734.4	36.5803391472	627.0	710.5	736.0	757.75	822.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1883.84	52.4888097742	1720.0	1850.25	1882.25	1916.875	2022.0
disc_reward_sum	100.0	78.12	15.8899498127	44.5	67.0	78.5	89.5	111.5
n_dest_reached	100.0	82.87	2.77308492477	74.0	81.0	83.0	85.0	88.0
last_dest_fail	100.0	78.17	15.4357940312	36.0	69.0	80.0	89.75	100.0
sum_time_left	100.0	1136.66	97.6163610231	918.0	1068.25	1135.0	1202.0	1384.0
n_penalties	100.0	412.7	21.5910101008	370.0	397.0	413.5	426.0	472.0
last_penalty	100.0	98.86	1.84237440124	91.0	98.0	100.0	100.0	100.0
len_qvals	100.0	728.66	33.0158272422	650.0	707.25	728.5	748.25	833.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1880.01	63.2222702419	1720.5	1838.75	1883.25	1922.125	1998.5
disc_reward_sum	100.0	77.17	18.6211864783	28.0	64.0	80.25	91.125	113.0
n_dest_reached	100.0	82.61	2.76666666667	76.0	81.0	83.0	84.25	89.0
last_dest_fail	100.0	75.67	18.9422594196	24.0	62.0	79.0	90.25	100.0
sum_time_left	100.0	1136.55	96.9143509195	881.0	1073.25	1130.5	1213.0	1360.0
n_penalties	100.0	416.96	23.5019534971	345.0	400.75	418.0	432.0	473.0
last_penalty	100.0	98.58	1.77627461704	92.0	98.0	99.0	100.0	100.0
len_qvals	100.0	738.28	34.7955297257	642.0	716.0	734.5	762.0	832.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1887.155	64.7389745303	1651.5	1840.5	1891.5	1933.625	2024.5
disc_reward_sum	100.0	81.32	17.053913322	40.5	68.5	81.25	94.625	133.5
n_dest_reached	100.0	82.87	2.68800177369	76.0	81.0	83.0	84.0	90.0
last_dest_fail	100.0	78.88	18.7537363281	27.0	69.75	86.0	93.5	100.0
sum_time_left	100.0	1166.12	103.50594381	903.0	1091.75	1163.0	1252.25	1392.0
n_penalties	100.0	411.26	27.1329014931	340.0	392.0	411.5	430.0	492.0
last_penalty	100.0	99.2	1.07308673998	96.0	99.0	100.0	100.0	100.0
len_qvals	100.0	729.36	40.2111899598	618.0	698.5	735.0	758.25	854.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1881.05	73.7819097206	1735.5	1821.75	1882.5	1934.0	2054.5
disc_reward_sum	100.0	79.865	16.8393861005	34.5	67.0	80.5	89.625	125.0
n_dest_reached	100.0	82.88	2.85076633326	74.0	81.0	83.0	85.0	90.0
last_dest_fail	100.0	80.76	15.6754456383	27.0	74.75	83.5	93.25	100.0
sum_time_left	100.0	1154.9	92.57991361	881.0	1097.75	1157.5	1215.0	1333.0
n_penalties	100.0	412.7	22.6958368451	350.0	397.5	413.0	428.0	462.0
last_penalty	100.0	99.04	1.62629901459	90.0	98.75	100.0	100.0	100.0
len_qvals	100.0	731.65	35.9585549872	638.0	711.0	732.0	757.25	828.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1874.71	62.4492189663	1722.5	1838.0	1868.75	1912.125	2044.0
disc_reward_sum	100.0	80.125	17.8260924127	43.0	69.875	80.5	91.75	128.0
n_dest_reached	100.0	82.8	2.51861754608	77.0	81.0	83.0	85.0	89.0
last_dest_fail	100.0	81.87	16.1630923884	28.0	74.75	87.0	94.0	100.0
sum_time_left	100.0	1155.09	93.0233048893	847.0	1105.75	1164.0	1207.75	1377.0
n_penalties	100.0	412.76	24.9517190355	351.0	395.75	415.5	432.0	467.0
last_penalty	100.0	98.72	1.84817682481	89.0	98.0	99.0	100.0	100.0
len_qvals	100.0	727.87	37.7550999967	642.0	704.0	731.0	754.0	807.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1880.655	63.8471855767	1748.5	1831.875	1882.0	1919.75	2032.0
disc_reward_sum	100.0	77.84	16.2041708062	38.5	67.0	78.5	87.625	112.5
n_dest_reached	100.0	82.72	2.77463256281	75.0	81.0	83.0	85.0	90.0
last_dest_fail	100.0	77.2	18.5396108837	27.0	65.0	83.5	92.0	100.0
sum_time_left	100.0	1142.24	93.5654170766	814.0	1092.0	1146.5	1203.25	1369.0
n_penalties	100.0	412.64	24.468293233	347.0	396.0	411.0	430.25	486.0
last_penalty	100.0	99.03	1.69643119161	88.0	99.0	100.0	100.0	100.0
len_qvals	100.0	731.8	36.0977908611	637.0	708.0	728.5	754.0	833.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1886.595	65.0030572319	1714.0	1848.75	1890.75	1929.75	2063.0
disc_reward_sum	100.0	80.38	15.3866201879	36.0	71.375	80.75	92.125	120.5
n_dest_reached	100.0	82.79	2.87551488582	75.0	81.0	83.0	85.0	90.0
last_dest_fail	100.0	79.98	18.5722612756	27.0	71.5	85.0	94.0	100.0
sum_time_left	100.0	1157.19	86.5586383834	884.0	1107.5	1155.5	1215.5	1376.0
n_penalties	100.0	407.0	24.9864609804	355.0	390.0	405.5	423.0	488.0
last_penalty	100.0	98.87	1.64933411724	93.0	99.0	99.0	100.0	100.0
len_qvals	100.0	718.77	38.0050116312	636.0	693.0	717.0	745.75	827.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1881.995	65.7670166558	1728.0	1844.875	1880.25	1918.875	2112.0
disc_reward_sum	100.0	79.835	16.1481548184	35.0	69.375	80.25	87.375	120.5
n_dest_reached	100.0	82.46	2.9624587113	74.0	80.0	82.0	85.0	90.0
last_dest_fail	100.0	82.41	16.2512439306	20.0	74.5	88.0	94.0	100.0
sum_time_left	100.0	1162.72	91.8424298415	946.0	1100.5	1166.0	1227.25	1390.0
n_penalties	100.0	413.81	20.2851864147	364.0	403.75	413.0	427.25	463.0
last_penalty	100.0	98.79	1.58461670476	93.0	98.0	99.0	100.0	100.0
len_qvals	100.0	732.51	31.2152821289	660.0	711.0	736.5	756.25	800.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1879.855	53.2054952258	1728.0	1849.875	1879.0	1916.5	2017.5
disc_reward_sum	100.0	80.84	16.1449995386	40.5	71.25	81.75	92.125	114.0
n_dest_reached	100.0	83.19	2.67685553506	76.0	82.0	83.0	85.0	89.0
last_dest_fail	100.0	79.49	17.8955979012	26.0	68.75	84.0	94.0	100.0
sum_time_left	100.0	1152.4	95.143166976	941.0	1098.25	1160.0	1217.0	1400.0
n_penalties	100.0	415.38	19.5808502617	368.0	400.0	417.0	430.0	463.0
last_penalty	100.0	99.16	1.21206060455	94.0	99.0	100.0	100.0	100.0
len_qvals	100.0	732.75	30.9683367133	662.0	716.75	733.5	752.0	814.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1876.415	60.2958637625	1707.0	1844.0	1879.0	1905.625	2030.0
disc_reward_sum	100.0	79.665	16.457483484	39.5	69.625	81.0	90.0	114.5
n_dest_reached	100.0	82.4	3.28756457094	75.0	79.75	83.0	85.0	91.0
last_dest_fail	100.0	83.55	16.4103779679	25.0	75.75	89.0	96.0	100.0
sum_time_left	100.0	1154.91	85.6052833968	955.0	1085.0	1145.0	1224.5	1403.0
n_penalties	100.0	413.19	25.0323810496	350.0	399.0	410.0	427.0	468.0
last_penalty	100.0	99.09	1.40773476611	94.0	99.0	100.0	100.0	100.0
len_qvals	100.0	733.3	38.4816629557	646.0	708.5	729.5	762.25	810.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1869.77	58.2252427122	1739.5	1832.25	1871.25	1910.125	2032.5
disc_reward_sum	100.0	80.52	18.9993248152	35.0	68.5	80.5	93.125	135.5
n_dest_reached	100.0	82.31	2.42335021461	76.0	81.0	82.0	84.0	88.0
last_dest_fail	100.0	80.79	17.6144425361	30.0	71.75	86.0	95.0	100.0
sum_time_left	100.0	1153.63	79.4092652915	965.0	1096.75	1140.0	1218.0	1336.0
n_penalties	100.0	417.32	24.5915646209	364.0	400.0	417.0	436.25	468.0
last_penalty	100.0	98.93	1.23300568949	95.0	98.0	99.0	100.0	100.0
len_qvals	100.0	736.02	36.3904138781	653.0	712.75	731.0	764.25	816.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1869.97	64.0682961039	1707.5	1833.375	1871.0	1917.25	2031.5
disc_reward_sum	100.0	79.825	15.9073032906	41.0	68.625	79.0	91.0	121.0
n_dest_reached	100.0	82.44	2.79002552394	75.0	81.0	83.0	84.0	88.0
last_dest_fail	100.0	80.83	15.872633841	33.0	70.0	84.5	94.25	100.0
sum_time_left	100.0	1170.29	90.6677022	936.0	1116.25	1186.5	1230.0	1375.0
n_penalties	100.0	415.13	22.6571526379	356.0	402.75	416.0	428.25	485.0
last_penalty	100.0	98.59	1.56408555916	92.0	98.0	99.0	100.0	100.0
len_qvals	100.0	735.16	35.3983735288	657.0	710.75	731.0	756.5	846.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1882.16	56.3551992708	1705.5	1844.875	1888.25	1920.5	2057.0
disc_reward_sum	100.0	76.635	18.7853175796	32.5	64.5	75.5	93.125	118.5
n_dest_reached	100.0	82.19	2.918748175	75.0	80.0	82.5	84.0	90.0
last_dest_fail	100.0	80.3	16.1467387332	32.0	70.75	83.0	94.0	100.0
sum_time_left	100.0	1126.95	80.9424755208	905.0	1067.5	1135.0	1178.75	1316.0
n_penalties	100.0	416.48	23.4897269615	357.0	403.5	417.0	431.25	489.0
last_penalty	100.0	98.81	1.57438459999	93.0	98.0	99.0	100.0	100.0
len_qvals	100.0	736.75	34.0817125643	644.0	716.75	739.0	756.5	840.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1881.785	57.9544951673	1716.5	1840.25	1882.75	1919.0	2017.5
disc_reward_sum	100.0	80.3	16.1690876038	44.0	69.125	80.25	90.0	124.5
n_dest_reached	100.0	82.66	3.31272416813	69.0	81.0	83.0	85.0	92.0
last_dest_fail	100.0	79.63	17.9616060788	20.0	72.0	84.5	92.0	100.0
sum_time_left	100.0	1157.97	91.6332671936	930.0	1101.0	1166.5	1213.5	1383.0
n_penalties	100.0	414.77	22.6376173033	372.0	397.75	414.5	433.0	479.0
last_penalty	100.0	98.85	1.71961353422	90.0	98.75	99.0	100.0	100.0
len_qvals	100.0	733.97	35.2068792061	667.0	705.5	732.0	758.0	832.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1882.5	63.0461190821	1719.5	1840.75	1886.5	1925.125	2052.0
disc_reward_sum	100.0	81.205	15.6410323809	36.5	70.875	83.25	92.625	110.5
n_dest_reached	100.0	82.66	3.0057856668	72.0	81.0	83.0	84.25	89.0
last_dest_fail	100.0	79.1	17.7681476442	20.0	69.75	83.5	94.0	100.0
sum_time_left	100.0	1156.05	90.6154462049	918.0	1096.25	1159.0	1223.25	1359.0
n_penalties	100.0	413.09	21.4702495598	350.0	400.0	412.5	430.0	455.0
last_penalty	100.0	98.97	1.45265344119	92.0	99.0	99.0	100.0	100.0
len_qvals	100.0	732.57	30.8352595631	660.0	707.75	732.5	760.0	785.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1885.63	55.5361662124	1754.5	1847.0	1880.0	1922.25	2055.0
disc_reward_sum	100.0	80.125	17.2014761817	38.5	69.125	80.0	94.125	115.0
n_dest_reached	100.0	82.67	2.41650469677	77.0	81.0	83.0	84.0	89.0
last_dest_fail	100.0	78.03	19.6609930183	27.0	65.25	84.0	94.0	100.0
sum_time_left	100.0	1154.42	86.9521150003	970.0	1091.5	1157.0	1209.25	1372.0
n_penalties	100.0	413.88	20.7740514133	365.0	398.75	414.0	427.25	469.0
last_penalty	100.0	98.99	1.38895353385	95.0	98.0	100.0	100.0	100.0
len_qvals	100.0	729.15	29.6308517214	655.0	706.0	728.0	745.0	808.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1877.745	54.819239001	1663.5	1850.25	1874.5	1912.0	2044.0
disc_reward_sum	100.0	78.02	16.9684674879	40.5	67.875	77.5	86.5	122.0
n_dest_reached	100.0	82.92	2.93938769134	74.0	81.0	83.0	85.0	91.0
last_dest_fail	100.0	79.61	16.4174672932	34.0	66.75	82.0	95.0	100.0
sum_time_left	100.0	1154.49	88.1321889395	932.0	1102.5	1155.5	1200.75	1379.0
n_penalties	100.0	415.58	25.4622636206	361.0	396.5	413.5	432.25	488.0
last_penalty	100.0	98.79	1.68352084164	92.0	98.0	99.0	100.0	100.0
len_qvals	100.0	734.11	37.2769853444	637.0	704.75	735.0	759.25	848.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1873.655	61.6939208815	1756.0	1824.375	1873.25	1923.625	2028.0
disc_reward_sum	100.0	79.92	16.1103705856	34.5	68.875	79.0	89.75	126.5
n_dest_reached	100.0	82.27	3.09073231818	73.0	80.0	83.0	85.0	89.0
last_dest_fail	100.0	80.21	14.8998644154	35.0	72.75	83.5	91.0	100.0
sum_time_left	100.0	1158.81	85.1375233301	907.0	1099.5	1170.5	1211.0	1339.0
n_penalties	100.0	419.42	26.9744285941	352.0	399.75	414.5	438.25	479.0
last_penalty	100.0	98.76	1.58350078859	92.0	98.0	99.0	100.0	100.0
len_qvals	100.0	740.34	39.4695177103	650.0	712.75	737.5	765.25	831.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1880.735	62.3996347681	1719.5	1840.375	1885.5	1927.5	2015.0
disc_reward_sum	100.0	83.315	15.9617052771	45.5	73.875	83.0	91.5	122.5
n_dest_reached	100.0	82.46	2.67204004083	75.0	81.0	83.0	84.0	88.0
last_dest_fail	100.0	81.42	16.8859394022	35.0	68.75	87.0	96.0	100.0
sum_time_left	100.0	1163.69	88.0213122723	940.0	1096.5	1158.5	1236.75	1320.0
n_penalties	100.0	413.99	23.7054718143	345.0	395.0	411.5	428.5	474.0
last_penalty	100.0	98.81	1.61867260745	92.0	98.0	99.0	100.0	100.0
len_qvals	100.0	734.19	35.5017982188	620.0	709.0	733.5	755.75	832.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1891.89	62.6615318657	1755.5	1841.125	1892.25	1932.625	2016.5
disc_reward_sum	100.0	81.985	16.9646773555	45.0	71.0	81.5	94.25	121.0
n_dest_reached	100.0	82.7	2.94563536046	75.0	80.75	82.5	85.0	89.0
last_dest_fail	100.0	81.35	18.8697689922	24.0	72.75	89.0	96.0	100.0
sum_time_left	100.0	1159.4	90.9408732322	927.0	1107.0	1147.0	1221.5	1383.0
n_penalties	100.0	415.95	21.281838893	372.0	399.0	414.0	430.25	479.0
last_penalty	100.0	98.73	1.61342223647	93.0	98.0	99.0	100.0	100.0
len_qvals	100.0	735.94	33.7793852621	669.0	707.75	734.0	762.25	831.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1887.125	61.6357569955	1712.0	1847.875	1888.0	1927.125	2030.5
disc_reward_sum	100.0	83.88	15.2661770465	43.5	73.875	84.75	93.0	115.0
n_dest_reached	100.0	82.89	2.56193976384	75.0	81.0	83.0	85.0	89.0
last_dest_fail	100.0	78.58	16.4876323407	30.0	70.0	82.5	91.25	100.0
sum_time_left	100.0	1166.48	89.6007395352	888.0	1116.0	1157.5	1222.0	1406.0
n_penalties	100.0	411.39	25.1166551045	347.0	398.75	411.0	425.0	483.0
last_penalty	100.0	98.8	1.39985569242	94.0	98.0	99.0	100.0	100.0
len_qvals	100.0	730.41	37.5892459906	638.0	709.75	731.0	756.0	820.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1881.115	59.585811773	1714.5	1844.0	1885.25	1919.0	2014.5
disc_reward_sum	100.0	78.74	17.5635182044	32.5	67.375	77.0	90.75	118.0
n_dest_reached	100.0	82.87	3.02065281592	75.0	81.0	83.0	85.0	89.0
last_dest_fail	100.0	78.66	16.8590233011	33.0	64.75	83.0	93.25	100.0
sum_time_left	100.0	1147.04	94.6360300405	942.0	1074.75	1142.5	1214.5	1411.0
n_penalties	100.0	413.99	23.5387044261	351.0	396.75	412.5	428.5	469.0
last_penalty	100.0	99.07	1.55865132066	89.0	99.0	100.0	100.0	100.0
len_qvals	100.0	732.15	37.0591596388	642.0	705.25	732.5	753.75	816.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1877.025	61.019014051	1740.0	1841.875	1880.75	1911.25	2000.0
disc_reward_sum	100.0	81.895	17.6578444239	34.0	70.5	83.25	93.125	117.0
n_dest_reached	100.0	82.65	3.01636948143	76.0	81.0	83.0	85.0	89.0
last_dest_fail	100.0	80.85	15.179980836	24.0	74.0	84.0	93.0	100.0
sum_time_left	100.0	1154.99	91.7264813112	942.0	1094.0	1154.0	1211.0	1392.0
n_penalties	100.0	413.1	26.6592792798	345.0	396.5	416.0	430.0	473.0
last_penalty	100.0	99.0	1.41421356237	93.0	99.0	99.0	100.0	100.0
len_qvals	100.0	731.84	38.4594027068	637.0	707.25	734.0	760.0	820.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1870.185	67.2487337945	1697.0	1820.625	1878.0	1918.625	2064.5
disc_reward_sum	100.0	80.765	15.8489484404	39.5	67.0	80.25	93.125	117.0
n_dest_reached	100.0	82.66	3.37913981045	71.0	80.75	83.0	85.0	90.0
last_dest_fail	100.0	80.7	16.1892220039	31.0	71.25	85.5	92.25	100.0
sum_time_left	100.0	1165.29	98.2342382042	922.0	1104.5	1165.5	1227.75	1422.0
n_penalties	100.0	411.9	26.528619956	351.0	392.75	408.5	435.25	472.0
last_penalty	100.0	98.83	1.59579624532	92.0	98.75	99.0	100.0	100.0
len_qvals	100.0	729.14	38.5300669686	651.0	701.5	729.0	759.0	811.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1885.0	71.3572602183	1711.0	1842.5	1884.0	1932.625	2046.5
disc_reward_sum	100.0	80.055	17.828149204	43.5	65.875	80.0	93.0	118.0
n_dest_reached	100.0	82.72	3.15933761118	74.0	81.0	83.0	85.0	92.0
last_dest_fail	100.0	81.91	14.6087665669	38.0	72.75	86.0	93.25	100.0
sum_time_left	100.0	1157.75	82.1884229602	900.0	1105.75	1157.0	1205.75	1370.0
n_penalties	100.0	414.06	24.749582182	355.0	397.75	415.0	429.0	483.0
last_penalty	100.0	98.85	1.48647097503	94.0	98.0	99.0	100.0	100.0
len_qvals	100.0	733.37	37.2633692367	638.0	709.5	736.0	754.5	827.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1891.72	63.4288482307	1728.0	1847.25	1893.25	1936.875	2056.5
disc_reward_sum	100.0	80.535	14.6775536384	50.0	68.5	80.25	89.0	116.0
n_dest_reached	100.0	83.22	2.84828497042	76.0	81.0	83.0	85.25	90.0
last_dest_fail	100.0	78.25	18.0405687608	28.0	63.5	84.5	94.0	100.0
sum_time_left	100.0	1151.77	94.0590675151	898.0	1097.0	1154.5	1215.0	1447.0
n_penalties	100.0	413.48	24.5708540488	357.0	395.75	413.0	433.0	475.0
last_penalty	100.0	99.06	1.28566297797	94.0	99.0	99.5	100.0	100.0
len_qvals	100.0	731.28	37.1937542275	639.0	704.5	732.0	757.25	805.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1875.45	56.6146597355	1742.0	1836.375	1874.5	1915.25	2025.5
disc_reward_sum	100.0	78.63	15.8706291207	34.0	70.75	79.0	90.125	109.5
n_dest_reached	100.0	81.98	2.99487778203	74.0	80.0	82.0	84.0	89.0
last_dest_fail	100.0	81.68	15.2420736149	34.0	71.0	84.5	96.0	100.0
sum_time_left	100.0	1140.04	84.8367320865	935.0	1080.75	1135.0	1193.0	1360.0
n_penalties	100.0	416.32	23.9624622266	362.0	402.0	417.0	433.0	477.0
last_penalty	100.0	99.02	1.45629944751	94.0	98.0	100.0	100.0	100.0
len_qvals	100.0	736.34	35.1755252378	642.0	711.75	741.0	762.0	813.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1883.485	62.4069996964	1693.0	1839.125	1883.5	1921.375	2053.0
disc_reward_sum	100.0	79.405	15.2755325256	48.0	68.375	79.25	89.25	113.5
n_dest_reached	100.0	82.59	2.98513150481	71.0	81.0	82.0	85.0	89.0
last_dest_fail	100.0	77.49	16.1342192344	29.0	67.5	79.0	92.0	100.0
sum_time_left	100.0	1159.84	91.060610296	860.0	1108.25	1158.0	1218.0	1393.0
n_penalties	100.0	415.43	26.1627597933	356.0	396.25	414.0	432.5	473.0
last_penalty	100.0	99.06	1.27778216951	94.0	99.0	100.0	100.0	100.0
len_qvals	100.0	731.72	38.8194681972	648.0	704.0	731.5	760.5	825.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1865.765	66.0761137101	1710.0	1823.25	1865.5	1903.5	2022.5
disc_reward_sum	100.0	79.745	17.8071168102	35.5	69.875	79.5	90.125	128.5
n_dest_reached	100.0	82.5	3.04677342164	74.0	81.0	83.0	85.0	89.0
last_dest_fail	100.0	78.53	16.3265013541	37.0	65.0	80.5	94.0	100.0
sum_time_left	100.0	1161.71	90.8931323872	953.0	1096.75	1167.5	1215.75	1398.0
n_penalties	100.0	413.5	24.3901371025	359.0	397.5	416.0	428.0	474.0
last_penalty	100.0	98.8	1.75809814598	93.0	98.0	99.5	100.0	100.0
len_qvals	100.0	731.6	35.1901042105	653.0	705.0	731.0	754.25	836.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1879.03	55.670468932	1716.5	1852.75	1881.25	1915.75	2003.5
disc_reward_sum	100.0	76.645	17.3431346123	34.0	64.5	77.0	85.75	124.0
n_dest_reached	100.0	82.84	3.03754286664	75.0	81.0	83.0	85.0	89.0
last_dest_fail	100.0	80.3	16.7877420408	25.0	69.75	86.0	93.0	100.0
sum_time_left	100.0	1162.22	98.2499985864	943.0	1120.0	1152.0	1233.25	1415.0
n_penalties	100.0	413.22	24.1855537481	365.0	396.0	411.5	428.25	478.0
last_penalty	100.0	98.87	1.67365202808	91.0	98.0	100.0	100.0	100.0
len_qvals	100.0	730.59	37.5281968066	650.0	706.5	725.0	751.25	815.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1881.055	66.1658421062	1726.0	1828.125	1880.75	1923.875	2044.0
disc_reward_sum	100.0	84.49	14.6439183088	40.0	74.375	84.0	94.625	116.0
n_dest_reached	100.0	82.6	3.29983164554	73.0	81.0	83.0	84.0	90.0
last_dest_fail	100.0	82.25	16.6771936452	27.0	75.75	88.5	95.0	100.0
sum_time_left	100.0	1157.48	83.8115346079	933.0	1100.0	1153.0	1210.25	1362.0
n_penalties	100.0	414.33	25.8800867249	351.0	395.0	412.5	435.25	471.0
last_penalty	100.0	99.1	1.08711461301	96.0	98.75	99.0	100.0	100.0
len_qvals	100.0	731.18	38.8403570186	639.0	707.5	732.5	758.0	805.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1879.375	59.749112457	1701.5	1838.375	1877.75	1921.5	2000.5
disc_reward_sum	100.0	80.23	15.2620907526	30.5	69.5	81.5	90.5	112.0
n_dest_reached	100.0	82.45	2.46746506325	76.0	81.0	83.0	84.0	87.0
last_dest_fail	100.0	79.25	16.6602260283	26.0	72.75	79.5	93.0	100.0
sum_time_left	100.0	1146.63	84.2742822364	872.0	1100.25	1151.0	1200.25	1378.0
n_penalties	100.0	412.33	23.6677571238	336.0	400.75	413.0	425.0	458.0
last_penalty	100.0	98.77	1.40601162402	93.0	98.0	99.0	100.0	100.0
len_qvals	100.0	729.49	35.0201947511	625.0	710.0	730.0	749.5	798.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1880.965	66.748217356	1714.5	1834.875	1879.25	1929.875	2014.5
disc_reward_sum	100.0	80.205	16.8807605207	41.5	68.0	80.25	92.625	115.5
n_dest_reached	100.0	82.71	2.58314271046	76.0	81.0	83.0	84.0	89.0
last_dest_fail	100.0	82.39	15.2645989072	33.0	74.75	87.0	94.0	100.0
sum_time_left	100.0	1158.07	89.3549561122	939.0	1106.5	1163.5	1216.5	1355.0
n_penalties	100.0	411.13	23.0837977199	368.0	392.0	411.5	426.25	466.0
last_penalty	100.0	98.77	1.80825827243	90.0	98.0	99.0	100.0	100.0
len_qvals	100.0	726.36	33.6255434412	651.0	704.5	727.5	748.0	803.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1884.065	57.5841349767	1729.0	1838.5	1882.75	1922.125	2044.5
disc_reward_sum	100.0	80.98	15.4953430606	45.0	70.25	82.0	93.5	111.5
n_dest_reached	100.0	82.84	2.59650114227	77.0	81.0	83.0	85.0	89.0
last_dest_fail	100.0	78.12	18.4249940038	34.0	63.75	84.0	93.25	100.0
sum_time_left	100.0	1173.66	71.2141768884	993.0	1120.75	1173.0	1222.75	1380.0
n_penalties	100.0	414.64	22.6499581911	355.0	403.0	415.0	429.25	456.0
last_penalty	100.0	98.72	1.55751680115	92.0	98.0	99.0	100.0	100.0
len_qvals	100.0	731.98	33.395995647	643.0	713.5	733.5	755.25	803.0
	count	mean	std	min	25%	50%	75%	max
